season,source_game_id,game_date,playerid,source_player_name,team,opponent,position,games_in_window,projected_value
20252026,171941,2026-01-02,1.0,Jeff Petry,FLA,NYR,D,60,0.04507301949423361
20252026,171959,2026-01-04,1.0,Jeff Petry,FLA,COL,D,60,0.04360035646050654
20252026,171972,2026-01-06,1.0,Jeff Petry,FLA,TOR,D,60,0.044676720575544365
20252026,171983,2026-01-08,1.0,Jeff Petry,FLA,MTL,D,60,0.046239166532203675
20252026,172050,2026-01-16,1.0,Jeff Petry,FLA,CAR,D,60,0.04374244719324172
20252026,172061,2026-01-17,1.0,Jeff Petry,FLA,WSH,D,60,0.04393361408234894
20252026,172073,2026-01-19,1.0,Jeff Petry,FLA,SJS,D,60,0.04334624346320564
20252026,172123,2026-01-25,1.0,Jeff Petry,FLA,CHI,D,60,0.04181843110461325
20252026,172162,2026-01-31,1.0,Jeff Petry,FLA,WPG,D,60,0.043245263181786266
20252026,172176,2026-02-02,1.0,Jeff Petry,FLA,BUF,D,60,0.0436841166038489
20252026,172193,2026-02-04,1.0,Jeff Petry,FLA,BOS,D,60,0.04428392661025535
20252026,172230,2026-02-27,1.0,Jeff Petry,FLA,BUF,D,60,0.04909031695282637
20252026,172248,2026-03-01,1.0,Jeff Petry,FLA,NYI,D,60,0.049776619141940856
20252026,172360,2026-03-15,1.0,Jeff Petry,MIN,TOR,D,60,0.049464617480472914
20252026,172554,2026-04-09,1.0,Jeff Petry,MIN,DAL,D,60,0.04670767273941856
20252026,172567,2026-04-11,1.0,Jeff Petry,MIN,NSH,D,60,0.04612762822285241
20252026,171936,2026-01-01,2.0,Taylor Hall,CAR,MTL,F,60,0.21904439777064552
20252026,171953,2026-01-03,2.0,Taylor Hall,CAR,COL,F,60,0.21598912834279366
20252026,171960,2026-01-04,2.0,Taylor Hall,CAR,NJD,F,60,0.21422728066010918
20252026,171971,2026-01-06,2.0,Taylor Hall,CAR,DAL,F,60,0.21493639772519663
20252026,171988,2026-01-08,2.0,Taylor Hall,CAR,ANA,F,60,0.2145549710600632
20252026,172050,2026-01-16,2.0,Taylor Hall,CAR,FLA,F,60,0.20466871545297943
20252026,172059,2026-01-17,2.0,Taylor Hall,CAR,NJD,F,60,0.21034984568095905
20252026,172096,2026-01-22,2.0,Taylor Hall,CAR,CHI,F,60,0.19845203710484516
20252026,172113,2026-01-24,2.0,Taylor Hall,CAR,OTT,F,60,0.19519392664476642
20252026,172164,2026-01-31,2.0,Taylor Hall,CAR,WSH,F,60,0.1922690867714012
20252026,172174,2026-02-01,2.0,Taylor Hall,CAR,LAK,F,60,0.19094121968739378
20252026,172190,2026-02-03,2.0,Taylor Hall,CAR,OTT,F,60,0.19055935489285739
20252026,172242,2026-02-28,2.0,Taylor Hall,CAR,DET,F,60,0.19292515211085767
20252026,172257,2026-03-02,2.0,Taylor Hall,CAR,SEA,F,60,0.1934990707258442
20252026,172272,2026-03-04,2.0,Taylor Hall,CAR,VAN,F,60,0.1947162573140561
20252026,172286,2026-03-06,2.0,Taylor Hall,CAR,EDM,F,60,0.19399692434752877
20252026,172298,2026-03-07,2.0,Taylor Hall,CAR,CGY,F,60,0.18999779877652426
20252026,172349,2026-03-14,2.0,Taylor Hall,CAR,TBL,F,60,0.19151445278255888
20252026,172370,2026-03-17,2.0,Taylor Hall,CAR,CBJ,F,60,0.18991308727574363
20252026,172378,2026-03-18,2.0,Taylor Hall,CAR,PIT,F,60,0.18961534635119473
20252026,172421,2026-03-24,2.0,Taylor Hall,CAR,MTL,F,60,0.1986547332130677
20252026,172469,2026-03-29,2.0,Taylor Hall,CAR,MTL,F,60,0.19708196903954794
20252026,172485,2026-03-31,2.0,Taylor Hall,CAR,CBJ,F,60,0.19779088500682762
20252026,172497,2026-04-02,2.0,Taylor Hall,CAR,CBJ,F,60,0.19878818978917298
20252026,172537,2026-04-07,2.0,Taylor Hall,CAR,BOS,F,60,0.19973781829386847
20252026,172555,2026-04-09,2.0,Taylor Hall,CAR,CHI,F,60,0.20448441812837675
20252026,171938,2026-01-01,6.0,Jordan Eberle,SEA,NSH,F,60,0.2776264515679347
20252026,171942,2026-01-02,6.0,Jordan Eberle,SEA,VAN,F,60,0.2766443617709961
20252026,171965,2026-01-05,6.0,Jordan Eberle,SEA,CGY,F,60,0.2778104057706277
20252026,171976,2026-01-06,6.0,Jordan Eberle,SEA,BOS,F,60,0.2759141147220719
20252026,172035,2026-01-14,6.0,Jordan Eberle,SEA,NJD,F,60,0.28459200702828896
20252026,172039,2026-01-15,6.0,Jordan Eberle,SEA,BOS,F,60,0.28249787381832353
20252026,172057,2026-01-17,6.0,Jordan Eberle,SEA,UTA,F,60,0.28441063940443506
20252026,172072,2026-01-19,6.0,Jordan Eberle,SEA,PIT,F,60,0.28833921242342797
20252026,172093,2026-01-21,6.0,Jordan Eberle,SEA,NYI,F,60,0.2876122593662286
20252026,172109,2026-01-23,6.0,Jordan Eberle,SEA,ANA,F,60,0.28929460845699345
20252026,172120,2026-01-25,6.0,Jordan Eberle,SEA,NJD,F,60,0.289208437933425
20252026,172172,2026-01-31,6.0,Jordan Eberle,SEA,VGK,F,60,0.2929643955165483
20252026,172192,2026-02-03,6.0,Jordan Eberle,SEA,ANA,F,60,0.2919367714693836
20252026,172246,2026-02-28,6.0,Jordan Eberle,SEA,VAN,F,60,0.299907237806307
20252026,172257,2026-03-02,6.0,Jordan Eberle,SEA,CAR,F,60,0.3035883006792401
20252026,172300,2026-03-07,6.0,Jordan Eberle,SEA,OTT,F,60,0.30549604174893147
20252026,172355,2026-03-14,6.0,Jordan Eberle,SEA,VAN,F,60,0.3016388427829738
20252026,172362,2026-03-15,6.0,Jordan Eberle,SEA,FLA,F,60,0.3019333654890611
20252026,172423,2026-03-24,6.0,Jordan Eberle,SEA,FLA,F,60,0.2974907120085566
20252026,172487,2026-03-31,6.0,Jordan Eberle,SEA,EDM,F,60,0.29502188015055897
20252026,172503,2026-04-02,6.0,Jordan Eberle,SEA,UTA,F,60,0.2946930632141213
20252026,172540,2026-04-07,6.0,Jordan Eberle,SEA,MIN,F,60,0.2921677363673578
20252026,172559,2026-04-09,6.0,Jordan Eberle,SEA,VGK,F,60,0.29001057367011146
20252026,172573,2026-04-11,6.0,Jordan Eberle,SEA,CGY,F,60,0.28913303659774314
20252026,172044,2026-01-15,7.0,Tyler Pitlick,MIN,WPG,F,23,0.16135121742908815
20252026,172054,2026-01-17,7.0,Tyler Pitlick,MIN,BUF,F,24,0.1595789848307188
20252026,172074,2026-01-19,7.0,Tyler Pitlick,MIN,TOR,F,25,0.15560174693454215
20252026,172080,2026-01-20,7.0,Tyler Pitlick,MIN,MTL,F,26,0.15262246538916052
20252026,172171,2026-01-31,7.0,Tyler Pitlick,MIN,EDM,F,28,0.1456850723685154
20252026,172179,2026-02-02,7.0,Tyler Pitlick,MIN,MTL,F,29,0.14549088462099344
20252026,172196,2026-02-04,7.0,Tyler Pitlick,MIN,NSH,F,30,0.14181181592195374
20252026,172251,2026-03-01,7.0,Tyler Pitlick,MIN,STL,F,31,0.138850456164782
20252026,171947,2026-01-03,17.0,Leon Draisaitl,EDM,PHI,F,60,0.47720160979759174
20252026,171974,2026-01-06,17.0,Leon Draisaitl,EDM,NSH,F,60,0.47093560095037246
20252026,171990,2026-01-08,17.0,Leon Draisaitl,EDM,WPG,F,60,0.46883067482118707
20252026,172047,2026-01-15,17.0,Leon Draisaitl,EDM,NYI,F,60,0.47299856743787777
20252026,172100,2026-01-22,17.0,Leon Draisaitl,EDM,PIT,F,60,0.47445120434576893
20252026,172118,2026-01-24,17.0,Leon Draisaitl,EDM,WSH,F,60,0.47563134313125127
20252026,172129,2026-01-26,17.0,Leon Draisaitl,EDM,ANA,F,60,0.4792232985384076
20252026,172171,2026-01-31,17.0,Leon Draisaitl,EDM,MIN,F,60,0.48349967916424874
20252026,172191,2026-02-03,17.0,Leon Draisaitl,EDM,TOR,F,60,0.4838069120497495
20252026,172229,2026-02-26,17.0,Leon Draisaitl,EDM,LAK,F,60,0.48297541174702396
20252026,172236,2026-02-28,17.0,Leon Draisaitl,EDM,SJS,F,60,0.4844560058727144
20252026,172266,2026-03-03,17.0,Leon Draisaitl,EDM,OTT,F,60,0.48188254620826715
20252026,172286,2026-03-06,17.0,Leon Draisaitl,EDM,CAR,F,60,0.4846467512932665
20252026,172307,2026-03-08,17.0,Leon Draisaitl,EDM,VGK,F,60,0.48721658589634764
20252026,172342,2026-03-13,17.0,Leon Draisaitl,EDM,STL,F,60,0.47864226226295953
20252026,172361,2026-03-15,17.0,Leon Draisaitl,EDM,NSH,F,60,0.47749944655014415
20252026,171947,2026-01-03,24.0,Ryan Nugent-Hopkins,EDM,PHI,F,60,0.2848936631393826
20252026,171974,2026-01-06,24.0,Ryan Nugent-Hopkins,EDM,NSH,F,60,0.28455898500782845
20252026,171990,2026-01-08,24.0,Ryan Nugent-Hopkins,EDM,WPG,F,60,0.2838206686942356
20252026,172047,2026-01-15,24.0,Ryan Nugent-Hopkins,EDM,NYI,F,60,0.28383853394547465
20252026,172064,2026-01-17,24.0,Ryan Nugent-Hopkins,EDM,VAN,F,60,0.28617871767498954
20252026,172069,2026-01-18,24.0,Ryan Nugent-Hopkins,EDM,STL,F,60,0.2887026965380873
20252026,172086,2026-01-20,24.0,Ryan Nugent-Hopkins,EDM,NJD,F,60,0.2921877402578527
20252026,172100,2026-01-22,24.0,Ryan Nugent-Hopkins,EDM,PIT,F,60,0.2950240424928441
20252026,172118,2026-01-24,24.0,Ryan Nugent-Hopkins,EDM,WSH,F,60,0.2946297407751438
20252026,172171,2026-01-31,24.0,Ryan Nugent-Hopkins,EDM,MIN,F,60,0.299543119832366
20252026,172191,2026-02-03,24.0,Ryan Nugent-Hopkins,EDM,TOR,F,60,0.30240964265245657
20252026,172229,2026-02-26,24.0,Ryan Nugent-Hopkins,EDM,LAK,F,60,0.30925025593911964
20252026,172236,2026-02-28,24.0,Ryan Nugent-Hopkins,EDM,SJS,F,60,0.3043887537472784
20252026,172266,2026-03-03,24.0,Ryan Nugent-Hopkins,EDM,OTT,F,60,0.30423234594478055
20252026,172286,2026-03-06,24.0,Ryan Nugent-Hopkins,EDM,CAR,F,60,0.3029815724095366
20252026,172307,2026-03-08,24.0,Ryan Nugent-Hopkins,EDM,VGK,F,60,0.30199095079425964
20252026,172373,2026-03-17,24.0,Ryan Nugent-Hopkins,EDM,SJS,F,60,0.31287359182380764
20252026,172487,2026-03-31,24.0,Ryan Nugent-Hopkins,EDM,SEA,F,60,0.30685449695767913
20252026,172500,2026-04-02,24.0,Ryan Nugent-Hopkins,EDM,CHI,F,60,0.302658468514064
20252026,172541,2026-04-07,24.0,Ryan Nugent-Hopkins,EDM,UTA,F,60,0.2995789023933191
20252026,172546,2026-04-08,24.0,Ryan Nugent-Hopkins,EDM,SJS,F,60,0.299896117195157
20252026,172564,2026-04-11,24.0,Ryan Nugent-Hopkins,EDM,LAK,F,60,0.29371953763367226
20252026,171974,2026-01-06,29.0,Curtis Lazar,EDM,NSH,F,60,0.05703940024307066
20252026,171990,2026-01-08,29.0,Curtis Lazar,EDM,WPG,F,60,0.0596585507160043
20252026,172047,2026-01-15,29.0,Curtis Lazar,EDM,NYI,F,60,0.05543361209400912
20252026,172064,2026-01-17,29.0,Curtis Lazar,EDM,VAN,F,60,0.05489640852782909
20252026,172069,2026-01-18,29.0,Curtis Lazar,EDM,STL,F,60,0.05451033415681952
20252026,172086,2026-01-20,29.0,Curtis Lazar,EDM,NJD,F,60,0.05429893546132382
20252026,172100,2026-01-22,29.0,Curtis Lazar,EDM,PIT,F,60,0.055166172170112514
20252026,172118,2026-01-24,29.0,Curtis Lazar,EDM,WSH,F,60,0.05625464177389942
20252026,172129,2026-01-26,29.0,Curtis Lazar,EDM,ANA,F,60,0.05655686442414716
20252026,172171,2026-01-31,29.0,Curtis Lazar,EDM,MIN,F,60,0.05815892844442567
20252026,172229,2026-02-26,29.0,Curtis Lazar,EDM,LAK,F,60,0.0610895109878136
20252026,172236,2026-02-28,29.0,Curtis Lazar,EDM,SJS,F,60,0.06114895984538699
20252026,172487,2026-03-31,29.0,Curtis Lazar,EDM,SEA,F,60,0.060957718331862414
20252026,172541,2026-04-07,29.0,Curtis Lazar,EDM,UTA,F,60,0.06079796279892777
20252026,172564,2026-04-11,29.0,Curtis Lazar,EDM,LAK,F,60,0.062117137853594864
20252026,171940,2026-01-02,36.0,Mark Stone,VGK,STL,F,60,0.29959172869552875
20252026,171961,2026-01-04,36.0,Mark Stone,VGK,CHI,F,60,0.3015075601855088
20252026,171973,2026-01-06,36.0,Mark Stone,VGK,WPG,F,60,0.30587632690352357
20252026,171992,2026-01-08,36.0,Mark Stone,VGK,CBJ,F,60,0.31292877106692324
20252026,172038,2026-01-14,36.0,Mark Stone,VGK,LAK,F,60,0.3161499525932646
20252026,172048,2026-01-15,36.0,Mark Stone,VGK,TOR,F,60,0.31667637175825486
20252026,172065,2026-01-17,36.0,Mark Stone,VGK,NSH,F,60,0.3219146745002264
20252026,172075,2026-01-19,36.0,Mark Stone,VGK,PHI,F,60,0.3226409424929975
20252026,172094,2026-01-22,36.0,Mark Stone,VGK,BOS,F,60,0.32670951326805403
20252026,172102,2026-01-23,36.0,Mark Stone,VGK,TOR,F,60,0.32808703097774083
20252026,172121,2026-01-25,36.0,Mark Stone,VGK,OTT,F,60,0.3323186728691834
20252026,172172,2026-01-31,36.0,Mark Stone,VGK,SEA,F,60,0.32541048153784446
20252026,172175,2026-02-01,36.0,Mark Stone,VGK,ANA,F,60,0.3198113022788058
20252026,172356,2026-03-14,36.0,Mark Stone,VGK,CHI,F,60,0.3137834294541908
20252026,172375,2026-03-17,36.0,Mark Stone,VGK,BUF,F,60,0.3149604712691183
20252026,172415,2026-03-22,36.0,Mark Stone,VGK,DAL,F,60,0.3241805528526816
20252026,172475,2026-03-30,36.0,Mark Stone,VGK,VAN,F,60,0.3329890293603777
20252026,172501,2026-04-02,36.0,Mark Stone,VGK,CGY,F,60,0.3297000987291361
20252026,172542,2026-04-07,36.0,Mark Stone,VGK,VAN,F,60,0.33735429320873506
20252026,172559,2026-04-09,36.0,Mark Stone,VGK,SEA,F,60,0.33834611502873424
20252026,172574,2026-04-11,36.0,Mark Stone,VGK,COL,F,60,0.34036825604565646
20252026,171941,2026-01-02,38.0,Mika Zibanejad,NYR,FLA,F,60,0.28575661121350826
20252026,171962,2026-01-05,38.0,Mika Zibanejad,NYR,UTA,F,60,0.2921416494175688
20252026,171985,2026-01-08,38.0,Mika Zibanejad,NYR,BUF,F,60,0.2946817976905513
20252026,171997,2026-01-10,38.0,Mika Zibanejad,NYR,BOS,F,60,0.29536281495137723
20252026,172037,2026-01-14,38.0,Mika Zibanejad,NYR,OTT,F,60,0.30146805325722714
20252026,172055,2026-01-17,38.0,Mika Zibanejad,NYR,PHI,F,60,0.30195503961733294
20252026,172079,2026-01-19,38.0,Mika Zibanejad,NYR,ANA,F,60,0.3137992118118186
20252026,172087,2026-01-20,38.0,Mika Zibanejad,NYR,LAK,F,60,0.319308307495294
20252026,172108,2026-01-23,38.0,Mika Zibanejad,NYR,SJS,F,60,0.32156111072987636
20252026,172126,2026-01-26,38.0,Mika Zibanejad,NYR,BOS,F,60,0.31318759592348006
20252026,172234,2026-02-28,38.0,Mika Zibanejad,NYR,PIT,F,60,0.31972150336079136
20252026,172253,2026-03-02,38.0,Mika Zibanejad,NYR,CBJ,F,60,0.3237402875813279
20252026,172275,2026-03-05,38.0,Mika Zibanejad,NYR,TOR,F,60,0.3251122817223051
20252026,172291,2026-03-07,38.0,Mika Zibanejad,NYR,NJD,F,60,0.3247057804513774
20252026,172346,2026-03-14,38.0,Mika Zibanejad,NYR,MIN,F,60,0.33284741402290335
20252026,172365,2026-03-16,38.0,Mika Zibanejad,NYR,LAK,F,60,0.3297416928660372
20252026,172377,2026-03-18,38.0,Mika Zibanejad,NYR,NJD,F,60,0.32770487082609623
20252026,172419,2026-03-23,38.0,Mika Zibanejad,NYR,OTT,F,60,0.33569967271669054
20252026,172467,2026-03-29,38.0,Mika Zibanejad,NYR,FLA,F,60,0.3405330647082845
20252026,172482,2026-03-31,38.0,Mika Zibanejad,NYR,NJD,F,60,0.33653009766053843
20252026,172495,2026-04-02,38.0,Mika Zibanejad,NYR,MTL,F,60,0.3436168072540004
20252026,172544,2026-04-08,38.0,Mika Zibanejad,NYR,BUF,F,60,0.34395472019646967
20252026,172568,2026-04-11,38.0,Mika Zibanejad,NYR,DAL,F,60,0.34473565945980456
20252026,171955,2026-01-03,40.0,Cody Ceci,LAK,MIN,D,60,0.032887000967339944
20252026,171981,2026-01-07,40.0,Cody Ceci,LAK,SJS,D,60,0.031441543816754416
20252026,171995,2026-01-09,40.0,Cody Ceci,LAK,WPG,D,60,0.03160384288785947
20252026,172038,2026-01-14,40.0,Cody Ceci,LAK,VGK,D,60,0.03285240774417499
20252026,172053,2026-01-16,40.0,Cody Ceci,LAK,ANA,D,60,0.03328882924014946
20252026,172066,2026-01-17,40.0,Cody Ceci,LAK,ANA,D,60,0.03334827461877932
20252026,172087,2026-01-20,40.0,Cody Ceci,LAK,NYR,D,60,0.032445427410772956
20252026,172116,2026-01-24,40.0,Cody Ceci,LAK,STL,D,60,0.032436699410960626
20252026,172174,2026-02-01,40.0,Cody Ceci,LAK,CAR,D,60,0.03471631828544776
20252026,172202,2026-02-04,40.0,Cody Ceci,LAK,SEA,D,60,0.034718202634093184
20252026,172229,2026-02-26,40.0,Cody Ceci,LAK,EDM,D,60,0.03312885495100734
20252026,172244,2026-02-28,40.0,Cody Ceci,LAK,CGY,D,60,0.03204260394374146
20252026,172258,2026-03-02,40.0,Cody Ceci,LAK,COL,D,60,0.03160733445135942
20252026,172282,2026-03-05,40.0,Cody Ceci,LAK,NYI,D,60,0.030278166513216676
20252026,172297,2026-03-07,40.0,Cody Ceci,LAK,MTL,D,60,0.030321977177219493
20252026,172341,2026-03-13,40.0,Cody Ceci,LAK,NYI,D,60,0.030171478798895795
20252026,172350,2026-03-14,40.0,Cody Ceci,LAK,NJD,D,60,0.030046225111398955
20252026,172365,2026-03-16,40.0,Cody Ceci,LAK,NYR,D,60,0.03013813278597059
20252026,172418,2026-03-22,40.0,Cody Ceci,LAK,UTA,D,60,0.028237894069378943
20252026,172489,2026-04-01,40.0,Cody Ceci,LAK,STL,D,60,0.030023824925560036
20252026,172560,2026-04-09,40.0,Cody Ceci,LAK,VAN,D,60,0.030958068926236235
20252026,172564,2026-04-11,40.0,Cody Ceci,LAK,EDM,D,60,0.03111019668164238
20252026,171935,2026-01-01,43.0,Erik Karlsson,PIT,DET,D,60,0.2431722774242282
20252026,171944,2026-01-03,43.0,Erik Karlsson,PIT,DET,D,60,0.23892058191488844
20252026,171958,2026-01-04,43.0,Erik Karlsson,PIT,CBJ,D,60,0.23736055561864572
20252026,171987,2026-01-08,43.0,Erik Karlsson,PIT,NJD,D,60,0.23894004897436624
20252026,171998,2026-01-10,43.0,Erik Karlsson,PIT,CGY,D,60,0.24435898336291514
20252026,172100,2026-01-22,43.0,Erik Karlsson,PIT,EDM,D,60,0.24948414331156296
20252026,172122,2026-01-25,43.0,Erik Karlsson,PIT,VAN,D,60,0.24661532556910928
20252026,172177,2026-02-02,43.0,Erik Karlsson,PIT,OTT,D,60,0.24899383113562737
20252026,172188,2026-02-03,43.0,Erik Karlsson,PIT,NYI,D,60,0.24922078519154856
20252026,172234,2026-02-28,43.0,Erik Karlsson,PIT,NYR,D,60,0.25569202971830557
20252026,172247,2026-03-01,43.0,Erik Karlsson,PIT,VGK,D,60,0.2559726283845508
20252026,172259,2026-03-03,43.0,Erik Karlsson,PIT,BOS,D,60,0.25772941085391965
20252026,172277,2026-03-05,43.0,Erik Karlsson,PIT,BUF,D,60,0.2637689488315909
20252026,172293,2026-03-07,43.0,Erik Karlsson,PIT,PHI,D,60,0.26811046711489644
20252026,172302,2026-03-08,43.0,Erik Karlsson,PIT,BOS,D,60,0.2744042412614183
20252026,172354,2026-03-14,43.0,Erik Karlsson,PIT,UTA,D,60,0.27728035243255317
20252026,172367,2026-03-16,43.0,Erik Karlsson,PIT,COL,D,60,0.28168268558554754
20252026,172378,2026-03-18,43.0,Erik Karlsson,PIT,CAR,D,60,0.2819342994210135
20252026,172426,2026-03-24,43.0,Erik Karlsson,PIT,COL,D,60,0.29502076913852143
20252026,172473,2026-03-30,43.0,Erik Karlsson,PIT,NYI,D,60,0.3002972939917887
20252026,172483,2026-03-31,43.0,Erik Karlsson,PIT,DET,D,60,0.30211727029194513
20252026,172492,2026-04-02,43.0,Erik Karlsson,PIT,TBL,D,60,0.30093396653594234
20252026,172551,2026-04-09,43.0,Erik Karlsson,PIT,NJD,D,60,0.3121000147823899
20252026,171975,2026-01-06,102.0,Nick Leddy,SJS,CBJ,D,46,0.08391930424553129
20252026,171981,2026-01-07,102.0,Nick Leddy,SJS,LAK,D,47,0.0818492086378708
20252026,172000,2026-01-10,102.0,Nick Leddy,SJS,DAL,D,48,0.0795527566623094
20252026,172373,2026-03-17,102.0,Nick Leddy,SJS,EDM,D,50,0.0744851434640039
20252026,172477,2026-03-30,102.0,Nick Leddy,SJS,STL,D,54,0.06738572520833956
20252026,172490,2026-04-01,102.0,Nick Leddy,SJS,ANA,D,55,0.06590035731374783
20252026,172502,2026-04-02,102.0,Nick Leddy,SJS,TOR,D,56,0.0636340007715437
20252026,172546,2026-04-08,102.0,Nick Leddy,SJS,EDM,D,59,0.06397506130522912
20252026,172558,2026-04-09,102.0,Nick Leddy,SJS,ANA,D,60,0.06110792018357816
20252026,172575,2026-04-11,102.0,Nick Leddy,SJS,VAN,D,60,0.062037920296438946
20252026,172101,2026-01-22,103.0,Travis Hamonic,DET,MIN,D,60,0.015508479052406644
20252026,172115,2026-01-24,103.0,Travis Hamonic,DET,WPG,D,60,0.01455441085371079
20252026,172183,2026-02-02,103.0,Travis Hamonic,DET,COL,D,60,0.013196930286638472
20252026,172198,2026-02-04,103.0,Travis Hamonic,DET,UTA,D,60,0.013216689971084578
20252026,171963,2026-01-05,109.0,Ryan Strome,ANA,WSH,F,60,0.19688622654394317
20252026,171988,2026-01-08,109.0,Ryan Strome,ANA,CAR,F,60,0.19573154514954108
20252026,172001,2026-01-10,109.0,Ryan Strome,ANA,BUF,F,60,0.19647447458461628
20252026,172034,2026-01-13,109.0,Ryan Strome,ANA,DAL,F,60,0.19468254530219162
20252026,172053,2026-01-16,109.0,Ryan Strome,ANA,LAK,F,60,0.19487486399762383
20252026,172066,2026-01-17,109.0,Ryan Strome,ANA,LAK,F,60,0.197352892519671
20252026,172079,2026-01-19,109.0,Ryan Strome,ANA,NYR,F,60,0.1970221045913399
20252026,172089,2026-01-21,109.0,Ryan Strome,ANA,COL,F,60,0.19528984213511386
20252026,172109,2026-01-23,109.0,Ryan Strome,ANA,SEA,F,60,0.19277330969561407
20252026,172124,2026-01-25,109.0,Ryan Strome,ANA,CGY,F,60,0.18858621203577436
20252026,172273,2026-03-04,109.0,Ryan Strome,ANA,NYI,F,60,0.18216048857002626
20252026,172298,2026-03-07,109.0,Ryan Strome,CGY,CAR,F,60,0.182851544199085
20252026,172309,2026-03-09,109.0,Ryan Strome,CGY,WSH,F,60,0.1830166451409245
20252026,172351,2026-03-14,109.0,Ryan Strome,CGY,NYI,F,60,0.17628462790408211
20252026,172363,2026-03-16,109.0,Ryan Strome,CGY,DET,F,60,0.1716754924075681
20252026,172381,2026-03-18,109.0,Ryan Strome,CGY,STL,F,60,0.1709624980187878
20252026,172416,2026-03-22,109.0,Ryan Strome,CGY,TBL,F,60,0.17191239076042572
20252026,172474,2026-03-30,109.0,Ryan Strome,CGY,COL,F,60,0.17510349709213696
20252026,172501,2026-04-02,109.0,Ryan Strome,CGY,VGK,F,60,0.1750300996223947
20252026,172539,2026-04-07,109.0,Ryan Strome,CGY,DAL,F,60,0.1776101602823318
20252026,172573,2026-04-11,109.0,Ryan Strome,CGY,SEA,F,60,0.175073124213407
20252026,171951,2026-01-03,111.0,Anders Lee,NYI,TOR,F,60,0.1864312372010941
20252026,171969,2026-01-06,111.0,Anders Lee,NYI,NJD,F,60,0.17928898786844688
20252026,171989,2026-01-08,111.0,Anders Lee,NYI,NSH,F,60,0.17856007311558442
20252026,172047,2026-01-15,111.0,Anders Lee,NYI,EDM,F,60,0.17835789775031752
20252026,172078,2026-01-19,111.0,Anders Lee,NYI,VAN,F,60,0.17732143965310665
20252026,172093,2026-01-21,111.0,Anders Lee,NYI,SEA,F,60,0.1767201125043888
20252026,172110,2026-01-24,111.0,Anders Lee,NYI,BUF,F,60,0.177607020328281
20252026,172127,2026-01-26,111.0,Anders Lee,NYI,PHI,F,60,0.17344312579310106
20252026,172167,2026-01-31,111.0,Anders Lee,NYI,NSH,F,60,0.1768225325159097
20252026,172178,2026-02-02,111.0,Anders Lee,NYI,WSH,F,60,0.17345008458693295
20252026,172188,2026-02-03,111.0,Anders Lee,NYI,PIT,F,60,0.1721768405548173
20252026,172237,2026-02-28,111.0,Anders Lee,NYI,CBJ,F,60,0.16845801162818994
20252026,172248,2026-03-01,111.0,Anders Lee,NYI,FLA,F,60,0.16733398257826929
20252026,172273,2026-03-04,111.0,Anders Lee,NYI,ANA,F,60,0.16897616822803252
20252026,172282,2026-03-05,111.0,Anders Lee,NYI,LAK,F,60,0.17128489723300758
20252026,172299,2026-03-07,111.0,Anders Lee,NYI,SJS,F,60,0.1693960778838961
20252026,172341,2026-03-13,111.0,Anders Lee,NYI,LAK,F,60,0.16615636918684723
20252026,172351,2026-03-14,111.0,Anders Lee,NYI,CGY,F,60,0.1663856737352881
20252026,172368,2026-03-17,111.0,Anders Lee,NYI,TOR,F,60,0.16465099003330688
20252026,172414,2026-03-22,111.0,Anders Lee,NYI,CBJ,F,60,0.16530040116724973
20252026,172424,2026-03-24,111.0,Anders Lee,NYI,CHI,F,60,0.16459646818040174
20252026,172473,2026-03-30,111.0,Anders Lee,NYI,PIT,F,60,0.16867649496025378
20252026,172479,2026-03-31,111.0,Anders Lee,NYI,BUF,F,60,0.1710707389276873
20252026,172505,2026-04-03,111.0,Anders Lee,NYI,PHI,F,60,0.1724197282741721
20252026,172552,2026-04-09,111.0,Anders Lee,NYI,TOR,F,60,0.1726798005391172
20252026,172562,2026-04-11,111.0,Anders Lee,NYI,OTT,F,60,0.17320562097807976
20252026,171953,2026-01-03,112.0,Brock Nelson,COL,CAR,F,60,0.2784645645349756
20252026,171959,2026-01-04,112.0,Brock Nelson,COL,FLA,F,60,0.2864823008854727
20252026,171991,2026-01-08,112.0,Brock Nelson,COL,OTT,F,60,0.29071465075323405
20252026,171999,2026-01-10,112.0,Brock Nelson,COL,CBJ,F,60,0.2956560469571991
20252026,172052,2026-01-16,112.0,Brock Nelson,COL,NSH,F,60,0.297073609618759
20252026,172071,2026-01-19,112.0,Brock Nelson,COL,WSH,F,60,0.3007669680377656
20252026,172089,2026-01-21,112.0,Brock Nelson,COL,ANA,F,60,0.30230463365547855
20252026,172105,2026-01-23,112.0,Brock Nelson,COL,PHI,F,60,0.29946355078567166
20252026,172119,2026-01-25,112.0,Brock Nelson,COL,TOR,F,60,0.2978806126331109
20252026,172183,2026-02-02,112.0,Brock Nelson,COL,DET,F,60,0.30862453126422507
20252026,172197,2026-02-04,112.0,Brock Nelson,COL,SJS,F,60,0.3062059200947218
20252026,172238,2026-02-28,112.0,Brock Nelson,COL,CHI,F,60,0.30616900393986707
20252026,172258,2026-03-02,112.0,Brock Nelson,COL,LAK,F,60,0.3058588515868883
20252026,172268,2026-03-03,112.0,Brock Nelson,COL,ANA,F,60,0.3007179562574785
20252026,172284,2026-03-06,112.0,Brock Nelson,COL,DAL,F,60,0.2984602268432341
